adjuster_id,capacity_days,day,claim_id,modality,effective_progress_per_day,productivity_loss_abs,assigned_flag
61927589,1.0,14,78405399,onsite,0.7501875468867217,0.0,1
61927589,1.0,15,84177662,onsite,0.125,0.0,1
61927589,1.0,16,94178133,onsite,0.7501875468867217,0.0,1
61927589,1.0,17,34500973,onsite,0.7501875468867217,0.0,1
61927589,1.0,18,75931096,onsite,0.7501875468867217,0.0,1
61927589,1.0,19,,,,,0
61927589,1.0,20,29524718,onsite,0.7501875468867217,0.0,1
61927589,1.0,21,80636212,onsite,0.7501875468867217,0.0,1
61927589,1.0,22,,,,,0
61927589,1.0,23,,,,,0
61927589,1.0,24,,,,,0
61927589,1.0,25,,,,,0
61927589,1.0,26,,,,,0
61927589,1.0,27,,,,,0
61927589,1.0,28,,,,,0
61927589,1.0,29,,,,,0
61927589,1.0,30,,,,,0
61927589,1.0,31,,,,,0
61927589,1.0,32,,,,,0
61927589,1.0,33,,,,,0
61927589,1.0,34,,,,,0
61927589,1.0,35,,,,,0
61927589,1.0,36,,,,,0
61927589,1.0,37,,,,,0
61927589,1.0,38,,,,,0
61927589,1.0,39,,,,,0
61927589,1.0,40,,,,,0
61927589,1.0,41,,,,,0
61927589,1.0,42,,,,,0
61927589,1.0,43,,,,,0
61927589,1.0,44,,,,,0
61927589,1.0,45,,,,,0
61927589,1.0,46,,,,,0
61927589,1.0,47,,,,,0
61927589,1.0,48,,,,,0
61927589,1.0,49,,,,,0
61927589,1.0,50,,,,,0
61927589,1.0,51,,,,,0
61927589,1.0,52,,,,,0
61927589,1.0,53,,,,,0
61927589,1.0,54,,,,,0
61927589,1.0,55,,,,,0
61927589,1.0,56,,,,,0
61927589,1.0,57,,,,,0
61927589,1.0,58,,,,,0
61927589,1.0,59,,,,,0
61927589,1.0,60,,,,,0
63997755,1.0,1,,,,,0
63997755,1.0,2,,,,,0
63997755,1.0,3,,,,,0
63997755,1.0,4,,,,,0
63997755,1.0,5,,,,,0
63997755,1.0,6,,,,,0
63997755,1.0,7,,,,,0
63997755,1.0,8,,,,,0
63997755,1.0,9,,,,,0
63997755,1.0,10,,,,,0
63997755,1.0,11,,,,,0
63997755,1.0,12,,,,,0
63997755,1.0,13,,,,,0
63997755,1.0,14,,,,,0
63997755,1.0,15,,,,,0
63997755,1.0,16,,,,,0
63997755,1.0,17,,,,,0
63997755,1.0,18,,,,,0
63997755,1.0,19,,,,,0
63997755,1.0,20,,,,,0
63997755,1.0,21,,,,,0
63997755,1.0,22,,,,,0
63997755,1.0,23,,,,,0
63997755,1.0,24,,,,,0
63997755,1.0,25,,,,,0
63997755,1.0,26,,,,,0
63997755,1.0,27,,,,,0
63997755,1.0,28,,,,,0
63997755,1.0,29,,,,,0
63997755,1.0,30,,,,,0
63997755,1.0,31,,,,,0
63997755,1.0,32,,,,,0
63997755,1.0,33,,,,,0
63997755,1.0,34,,,,,0
63997755,1.0,35,,,,,0
63997755,1.0,36,,,,,0
63997755,1.0,37,,,,,0
63997755,1.0,38,,,,,0
63997755,1.0,39,,,,,0
63997755,1.0,40,,,,,0
63997755,1.0,41,,,,,0
63997755,1.0,42,,,,,0
63997755,1.0,43,,,,,0
63997755,1.0,44,,,,,0
63997755,1.0,45,,,,,0
63997755,1.0,46,,,,,0
63997755,1.0,47,,,,,0
63997755,1.0,48,,,,,0
63997755,1.0,49,,,,,0
63997755,1.0,50,,,,,0
63997755,1.0,51,,,,,0
63997755,1.0,52,,,,,0
63997755,1.0,53,,,,,0
63997755,1.0,54,,,,,0
63997755,1.0,55,,,,,0
63997755,1.0,56,,,,,0
63997755,1.0,57,,,,,0
63997755,1.0,58,,,,,0
63997755,1.0,59,,,,,0
63997755,1.0,60,,,,,0
10925596,1.0,1,,,,,0
10925596,1.0,2,76058214,onsite,0.125,0.0,1
10925596,1.0,3,27360664,onsite,0.125,0.0,1
10925596,1.0,4,45819546,onsite,0.125,0.0,1
10925596,1.0,5,76058214,onsite,0.125,0.0,1
10925596,1.0,6,,,,,0
10925596,1.0,7,45819546,onsite,0.125,0.0,1
10925596,1.0,8,76058214,onsite,0.125,0.0,1
10925596,1.0,9,76058214,onsite,0.125,0.0,1
10925596,1.0,10,45819546,onsite,0.125,0.0,1
10925596,1.0,11,37428079,onsite,0.125,0.0,1
10925596,1.0,12,37428079,onsite,0.125,0.0,1
10925596,1.0,13,27360664,onsite,0.125,0.0,1
10925596,1.0,14,27360664,onsite,0.125,0.0,1
10925596,1.0,15,37428079,onsite,0.125,0.0,1
10925596,1.0,16,37428079,onsite,0.125,0.0,1
10925596,1.0,17,27360664,onsite,0.125,0.0,1
10925596,1.0,18,45819546,onsite,0.125,0.0,1
10925596,1.0,19,,,,,0
10925596,1.0,20,,,,,0
10925596,1.0,21,85163935,onsite,2.5,0.0,1
10925596,1.0,22,,,,,0
10925596,1.0,23,,,,,0
10925596,1.0,24,,,,,0
10925596,1.0,25,,,,,0
10925596,1.0,26,,,,,0
10925596,1.0,27,,,,,0
10925596,1.0,28,73439021,onsite,2.0,0.5,1
10925596,1.0,29,,,,,0
10925596,1.0,30,,,,,0
10925596,1.0,31,,,,,0
10925596,1.0,32,,,,,0
10925596,1.0,33,,,,,0
10925596,1.0,34,,,,,0
10925596,1.0,35,,,,,0
10925596,1.0,36,,,,,0
10925596,1.0,37,,,,,0
10925596,1.0,38,,,,,0
10925596,1.0,39,,,,,0
10925596,1.0,40,,,,,0
10925596,1.0,41,,,,,0
10925596,1.0,42,,,,,0
10925596,1.0,43,,,,,0
10925596,1.0,44,,,,,0
10925596,1.0,45,,,,,0
10925596,1.0,46,,,,,0
10925596,1.0,47,,,,,0
10925596,1.0,48,,,,,0
10925596,1.0,49,,,,,0
10925596,1.0,50,,,,,0
10925596,1.0,51,,,,,0
10925596,1.0,52,,,,,0
10925596,1.0,53,,,,,0
10925596,1.0,54,,,,,0
10925596,1.0,55,,,,,0
10925596,1.0,56,,,,,0
10925596,1.0,57,,,,,0
10925596,1.0,58,,,,,0
10925596,1.0,59,,,,,0
10925596,1.0,60,,,,,0
82540073,1.0,1,,,,,0
82540073,1.0,2,,,,,0
82540073,1.0,3,,,,,0
82540073,1.0,4,,,,,0
82540073,1.0,5,,,,,0
82540073,1.0,6,,,,,0
82540073,1.0,7,,,,,0
82540073,1.0,8,,,,,0
82540073,1.0,9,,,,,0
82540073,1.0,10,,,,,0
82540073,1.0,11,,,,,0
82540073,1.0,12,,,,,0
82540073,1.0,13,,,,,0
82540073,1.0,14,,,,,0
82540073,1.0,15,,,,,0
82540073,1.0,16,,,,,0
82540073,1.0,17,,,,,0
82540073,1.0,18,,,,,0
82540073,1.0,19,,,,,0
82540073,1.0,20,,,,,0
82540073,1.0,21,,,,,0
82540073,1.0,22,,,,,0
82540073,1.0,23,,,,,0
82540073,1.0,24,,,,,0
82540073,1.0,25,,,,,0
82540073,1.0,26,,,,,0
82540073,1.0,27,,,,,0
82540073,1.0,28,,,,,0
82540073,1.0,29,,,,,0
82540073,1.0,30,,,,,0
82540073,1.0,31,,,,,0
82540073,1.0,32,,,,,0
82540073,1.0,33,,,,,0
82540073,1.0,34,,,,,0
82540073,1.0,35,,,,,0
82540073,1.0,36,,,,,0
82540073,1.0,37,,,,,0
82540073,1.0,38,,,,,0
82540073,1.0,39,,,,,0
82540073,1.0,40,,,,,0
82540073,1.0,41,,,,,0
82540073,1.0,42,,,,,0
82540073,1.0,43,,,,,0
82540073,1.0,44,,,,,0
82540073,1.0,45,,,,,0
82540073,1.0,46,,,,,0
82540073,1.0,47,,,,,0
82540073,1.0,48,,,,,0
82540073,1.0,49,,,,,0
82540073,1.0,50,,,,,0
82540073,1.0,51,,,,,0
82540073,1.0,52,,,,,0
82540073,1.0,53,,,,,0
82540073,1.0,54,,,,,0
82540073,1.0,55,,,,,0
82540073,1.0,56,,,,,0
82540073,1.0,57,,,,,0
82540073,1.0,58,,,,,0
82540073,1.0,59,,,,,0
82540073,1.0,60,,,,,0
57019083,1.0,1,,,,,0
57019083,1.0,2,,,,,0
57019083,1.0,3,,,,,0
57019083,1.0,4,,,,,0
57019083,1.0,5,,,,,0
57019083,1.0,6,,,,,0
57019083,1.0,7,,,,,0
57019083,1.0,8,,,,,0
57019083,1.0,9,,,,,0
57019083,1.0,10,,,,,0
57019083,1.0,11,,,,,0
57019083,1.0,12,,,,,0
57019083,1.0,13,,,,,0
57019083,1.0,14,,,,,0
57019083,1.0,15,,,,,0
57019083,1.0,16,,,,,0
57019083,1.0,17,,,,,0
57019083,1.0,18,,,,,0
57019083,1.0,19,,,,,0
57019083,1.0,20,,,,,0
57019083,1.0,21,,,,,0
57019083,1.0,22,,,,,0
57019083,1.0,23,,,,,0
57019083,1.0,24,,,,,0
57019083,1.0,25,,,,,0
57019083,1.0,26,,,,,0
57019083,1.0,27,,,,,0
57019083,1.0,28,,,,,0
57019083,1.0,29,,,,,0
57019083,1.0,30,,,,,0
57019083,1.0,31,,,,,0
57019083,1.0,32,,,,,0
57019083,1.0,33,,,,,0
57019083,1.0,34,,,,,0
57019083,1.0,35,,,,,0
57019083,1.0,36,,,,,0
57019083,1.0,37,,,,,0
57019083,1.0,38,,,,,0
57019083,1.0,39,,,,,0
57019083,1.0,40,,,,,0
57019083,1.0,41,,,,,0
57019083,1.0,42,,,,,0
57019083,1.0,43,,,,,0
57019083,1.0,44,,,,,0
57019083,1.0,45,,,,,0
57019083,1.0,46,,,,,0
57019083,1.0,47,,,,,0
57019083,1.0,48,,,,,0
57019083,1.0,49,,,,,0
57019083,1.0,50,,,,,0
57019083,1.0,51,,,,,0
57019083,1.0,52,,,,,0
57019083,1.0,53,,,,,0
57019083,1.0,54,,,,,0
57019083,1.0,55,,,,,0
57019083,1.0,56,,,,,0
57019083,1.0,57,,,,,0
57019083,1.0,58,,,,,0
57019083,1.0,59,,,,,0
57019083,1.0,60,,,,,0
35331946,1.0,1,,,,,0
35331946,1.0,2,,,,,0
35331946,1.0,3,,,,,0
35331946,1.0,4,,,,,0
35331946,1.0,5,,,,,0
35331946,1.0,6,,,,,0
35331946,1.0,7,,,,,0
35331946,1.0,8,,,,,0
35331946,1.0,9,,,,,0
35331946,1.0,10,,,,,0
35331946,1.0,11,,,,,0
35331946,1.0,12,,,,,0
35331946,1.0,13,,,,,0
35331946,1.0,14,,,,,0
35331946,1.0,15,,,,,0
35331946,1.0,16,,,,,0
35331946,1.0,17,,,,,0
35331946,1.0,18,,,,,0
35331946,1.0,19,,,,,0
35331946,1.0,20,,,,,0
35331946,1.0,21,,,,,0
35331946,1.0,22,,,,,0
35331946,1.0,23,,,,,0
35331946,1.0,24,,,,,0
35331946,1.0,25,,,,,0
35331946,1.0,26,,,,,0
35331946,1.0,27,,,,,0
35331946,1.0,28,,,,,0
35331946,1.0,29,,,,,0
35331946,1.0,30,,,,,0
35331946,1.0,31,,,,,0
35331946,1.0,32,,,,,0
35331946,1.0,33,,,,,0
35331946,1.0,34,,,,,0
35331946,1.0,35,,,,,0
35331946,1.0,36,,,,,0
35331946,1.0,37,,,,,0
35331946,1.0,38,,,,,0
35331946,1.0,39,,,,,0
35331946,1.0,40,,,,,0
35331946,1.0,41,,,,,0
35331946,1.0,42,,,,,0
35331946,1.0,43,,,,,0
35331946,1.0,44,,,,,0
35331946,1.0,45,,,,,0
35331946,1.0,46,,,,,0
35331946,1.0,47,,,,,0
35331946,1.0,48,,,,,0
35331946,1.0,49,,,,,0
35331946,1.0,50,,,,,0
35331946,1.0,51,,,,,0
35331946,1.0,52,,,,,0
35331946,1.0,53,,,,,0
35331946,1.0,54,,,,,0
35331946,1.0,55,,,,,0
35331946,1.0,56,,,,,0
35331946,1.0,57,,,,,0
35331946,1.0,58,,,,,0
35331946,1.0,59,,,,,0
35331946,1.0,60,,,,,0
86945771,1.0,1,,,,,0
86945771,1.0,2,,,,,0
86945771,1.0,3,,,,,0
86945771,1.0,4,,,,,0
86945771,1.0,5,,,,,0
86945771,1.0,6,,,,,0
86945771,1.0,7,,,,,0
86945771,1.0,8,,,,,0
86945771,1.0,9,,,,,0
86945771,1.0,10,,,,,0
86945771,1.0,11,,,,,0
86945771,1.0,12,,,,,0
86945771,1.0,13,,,,,0
86945771,1.0,14,,,,,0
86945771,1.0,15,,,,,0
86945771,1.0,16,,,,,0
86945771,1.0,17,,,,,0
86945771,1.0,18,,,,,0
86945771,1.0,19,,,,,0
86945771,1.0,20,,,,,0
86945771,1.0,21,,,,,0
86945771,1.0,22,,,,,0
86945771,1.0,23,,,,,0
86945771,1.0,24,,,,,0
86945771,1.0,25,,,,,0
86945771,1.0,26,,,,,0
86945771,1.0,27,,,,,0
86945771,1.0,28,,,,,0
86945771,1.0,29,,,,,0
86945771,1.0,30,,,,,0
86945771,1.0,31,,,,,0
86945771,1.0,32,,,,,0
86945771,1.0,33,,,,,0
86945771,1.0,34,,,,,0
86945771,1.0,35,,,,,0
86945771,1.0,36,,,,,0
86945771,1.0,37,,,,,0
86945771,1.0,38,,,,,0
86945771,1.0,39,,,,,0
86945771,1.0,40,,,,,0
86945771,1.0,41,,,,,0
86945771,1.0,42,,,,,0
86945771,1.0,43,,,,,0
86945771,1.0,44,,,,,0
86945771,1.0,45,,,,,0
86945771,1.0,46,,,,,0
86945771,1.0,47,,,,,0
86945771,1.0,48,,,,,0
86945771,1.0,49,,,,,0
86945771,1.0,50,,,,,0
86945771,1.0,51,,,,,0
86945771,1.0,52,,,,,0
86945771,1.0,53,,,,,0
86945771,1.0,54,,,,,0
86945771,1.0,55,,,,,0
86945771,1.0,56,,,,,0
86945771,1.0,57,,,,,0
86945771,1.0,58,,,,,0
86945771,1.0,59,,,,,0
86945771,1.0,60,,,,,0
21373312,1.0,1,,,,,0
21373312,1.0,2,,,,,0
21373312,1.0,3,,,,,0
21373312,1.0,4,,,,,0
21373312,1.0,5,,,,,0
21373312,1.0,6,,,,,0
21373312,1.0,7,,,,,0
21373312,1.0,8,,,,,0
21373312,1.0,9,,,,,0
21373312,1.0,10,,,,,0
21373312,1.0,11,,,,,0
21373312,1.0,12,,,,,0
21373312,1.0,13,,,,,0
21373312,1.0,14,,,,,0
21373312,1.0,15,,,,,0
21373312,1.0,16,,,,,0
21373312,1.0,17,,,,,0
21373312,1.0,18,,,,,0
21373312,1.0,19,,,,,0
21373312,1.0,20,,,,,0
21373312,1.0,21,,,,,0
21373312,1.0,22,,,,,0
21373312,1.0,23,,,,,0
21373312,1.0,24,,,,,0
21373312,1.0,25,,,,,0
21373312,1.0,26,,,,,0
21373312,1.0,27,,,,,0
21373312,1.0,28,,,,,0
21373312,1.0,29,,,,,0
21373312,1.0,30,,,,,0
21373312,1.0,31,,,,,0
21373312,1.0,32,,,,,0
21373312,1.0,33,,,,,0
21373312,1.0,34,,,,,0
21373312,1.0,35,,,,,0
21373312,1.0,36,,,,,0
21373312,1.0,37,,,,,0
21373312,1.0,38,,,,,0
21373312,1.0,39,,,,,0
21373312,1.0,40,,,,,0
21373312,1.0,41,,,,,0
21373312,1.0,42,,,,,0
21373312,1.0,43,,,,,0
21373312,1.0,44,,,,,0
21373312,1.0,45,,,,,0
21373312,1.0,46,,,,,0
21373312,1.0,47,,,,,0
21373312,1.0,48,,,,,0
21373312,1.0,49,,,,,0
21373312,1.0,50,,,,,0
21373312,1.0,51,,,,,0
21373312,1.0,52,,,,,0
21373312,1.0,53,,,,,0
21373312,1.0,54,,,,,0
21373312,1.0,55,,,,,0
21373312,1.0,56,,,,,0
21373312,1.0,57,,,,,0
21373312,1.0,58,,,,,0
21373312,1.0,59,,,,,0
21373312,1.0,60,,,,,0
78072257,1.0,1,,,,,0
78072257,1.0,2,,,,,0
78072257,1.0,3,,,,,0
78072257,1.0,4,,,,,0
78072257,1.0,5,,,,,0
78072257,1.0,6,,,,,0
78072257,1.0,7,,,,,0
78072257,1.0,8,,,,,0
78072257,1.0,9,,,,,0
78072257,1.0,10,,,,,0
78072257,1.0,11,,,,,0
78072257,1.0,12,,,,,0
78072257,1.0,13,,,,,0
78072257,1.0,14,,,,,0
78072257,1.0,15,,,,,0
78072257,1.0,16,,,,,0
78072257,1.0,17,,,,,0
78072257,1.0,18,,,,,0
78072257,1.0,19,,,,,0
78072257,1.0,20,,,,,0
78072257,1.0,21,,,,,0
78072257,1.0,22,,,,,0
78072257,1.0,23,,,,,0
78072257,1.0,24,,,,,0
78072257,1.0,25,,,,,0
78072257,1.0,26,,,,,0
78072257,1.0,27,,,,,0
78072257,1.0,28,,,,,0
78072257,1.0,29,,,,,0
78072257,1.0,30,,,,,0
78072257,1.0,31,,,,,0
78072257,1.0,32,,,,,0
78072257,1.0,33,,,,,0
78072257,1.0,34,,,,,0
78072257,1.0,35,,,,,0
78072257,1.0,36,,,,,0
78072257,1.0,37,,,,,0
78072257,1.0,38,,,,,0
78072257,1.0,39,,,,,0
78072257,1.0,40,,,,,0
78072257,1.0,41,,,,,0
78072257,1.0,42,,,,,0
78072257,1.0,43,,,,,0
78072257,1.0,44,,,,,0
78072257,1.0,45,,,,,0
78072257,1.0,46,,,,,0
78072257,1.0,47,,,,,0
78072257,1.0,48,,,,,0
78072257,1.0,49,,,,,0
78072257,1.0,50,,,,,0
78072257,1.0,51,,,,,0
78072257,1.0,52,,,,,0
78072257,1.0,53,,,,,0
78072257,1.0,54,,,,,0
78072257,1.0,55,,,,,0
78072257,1.0,56,,,,,0
78072257,1.0,57,,,,,0
78072257,1.0,58,,,,,0
78072257,1.0,59,,,,,0
78072257,1.0,60,,,,,0
83844877,1.0,1,,,,,0
83844877,1.0,2,,,,,0
83844877,1.0,3,,,,,0
83844877,1.0,4,,,,,0
83844877,1.0,5,,,,,0
83844877,1.0,6,,,,,0
83844877,1.0,7,,,,,0
83844877,1.0,8,,,,,0
83844877,1.0,9,,,,,0
83844877,1.0,10,,,,,0
83844877,1.0,11,,,,,0
83844877,1.0,12,,,,,0
83844877,1.0,13,,,,,0
83844877,1.0,14,,,,,0
83844877,1.0,15,,,,,0
83844877,1.0,16,,,,,0
83844877,1.0,17,,,,,0
83844877,1.0,18,,,,,0
83844877,1.0,19,,,,,0
83844877,1.0,20,,,,,0
83844877,1.0,21,,,,,0
83844877,1.0,22,,,,,0
83844877,1.0,23,,,,,0
83844877,1.0,24,,,,,0
83844877,1.0,25,,,,,0
83844877,1.0,26,,,,,0
83844877,1.0,27,,,,,0
83844877,1.0,28,,,,,0
83844877,1.0,29,,,,,0
83844877,1.0,30,,,,,0
83844877,1.0,31,,,,,0
83844877,1.0,32,,,,,0
83844877,1.0,33,,,,,0
83844877,1.0,34,,,,,0
83844877,1.0,35,,,,,0
83844877,1.0,36,,,,,0
83844877,1.0,37,,,,,0
83844877,1.0,38,,,,,0
83844877,1.0,39,,,,,0
83844877,1.0,40,,,,,0
83844877,1.0,41,,,,,0
83844877,1.0,42,,,,,0
83844877,1.0,43,,,,,0
83844877,1.0,44,,,,,0
83844877,1.0,45,,,,,0
83844877,1.0,46,,,,,0
83844877,1.0,47,,,,,0
83844877,1.0,48,,,,,0
83844877,1.0,49,,,,,0
83844877,1.0,50,,,,,0
83844877,1.0,51,,,,,0
83844877,1.0,52,,,,,0
83844877,1.0,53,,,,,0
83844877,1.0,54,,,,,0
83844877,1.0,55,,,,,0
83844877,1.0,56,,,,,0
83844877,1.0,57,,,,,0
83844877,1.0,58,,,,,0
83844877,1.0,59,,,,,0
83844877,1.0,60,,,,,0
56815705,1.0,1,,,,,0
56815705,1.0,2,,,,,0
56815705,1.0,3,,,,,0
56815705,1.0,4,,,,,0
56815705,1.0,5,,,,,0
56815705,1.0,6,,,,,0
56815705,1.0,7,,,,,0
56815705,1.0,8,,,,,0
56815705,1.0,9,,,,,0
56815705,1.0,10,,,,,0
56815705,1.0,11,,,,,0
56815705,1.0,12,,,,,0
56815705,1.0,13,,,,,0
56815705,1.0,14,,,,,0
56815705,1.0,15,,,,,0
56815705,1.0,16,,,,,0
56815705,1.0,17,,,,,0
56815705,1.0,18,,,,,0
56815705,1.0,19,,,,,0
56815705,1.0,20,,,,,0
56815705,1.0,21,,,,,0
56815705,1.0,22,,,,,0
56815705,1.0,23,,,,,0
56815705,1.0,24,,,,,0
56815705,1.0,25,,,,,0
56815705,1.0,26,,,,,0
56815705,1.0,27,,,,,0
56815705,1.0,28,,,,,0
56815705,1.0,29,,,,,0
56815705,1.0,30,,,,,0
56815705,1.0,31,,,,,0
56815705,1.0,32,,,,,0
56815705,1.0,33,,,,,0
56815705,1.0,34,,,,,0
56815705,1.0,35,,,,,0
56815705,1.0,36,,,,,0
56815705,1.0,37,,,,,0
56815705,1.0,38,,,,,0
56815705,1.0,39,,,,,0
56815705,1.0,40,,,,,0
56815705,1.0,41,,,,,0
56815705,1.0,42,,,,,0
56815705,1.0,43,,,,,0
56815705,1.0,44,,,,,0
56815705,1.0,45,,,,,0
56815705,1.0,46,,,,,0
56815705,1.0,47,,,,,0
56815705,1.0,48,,,,,0
56815705,1.0,49,,,,,0
56815705,1.0,50,,,,,0
56815705,1.0,51,,,,,0
56815705,1.0,52,,,,,0
56815705,1.0,53,,,,,0
56815705,1.0,54,,,,,0
56815705,1.0,55,,,,,0
56815705,1.0,56,,,,,0
56815705,1.0,57,,,,,0
56815705,1.0,58,,,,,0
56815705,1.0,59,,,,,0
56815705,1.0,60,,,,,0
77703494,1.0,1,,,,,0
77703494,1.0,2,,,,,0
77703494,1.0,3,,,,,0
77703494,1.0,4,,,,,0
77703494,1.0,5,,,,,0
77703494,1.0,6,,,,,0
77703494,1.0,7,,,,,0
77703494,1.0,8,,,,,0
77703494,1.0,9,,,,,0
77703494,1.0,10,,,,,0
77703494,1.0,11,,,,,0
77703494,1.0,12,,,,,0
77703494,1.0,13,,,,,0
77703494,1.0,14,,,,,0
77703494,1.0,15,,,,,0
77703494,1.0,16,,,,,0
77703494,1.0,17,,,,,0
77703494,1.0,18,,,,,0
77703494,1.0,19,,,,,0
77703494,1.0,20,,,,,0
77703494,1.0,21,,,,,0
77703494,1.0,22,,,,,0
77703494,1.0,23,,,,,0
77703494,1.0,24,,,,,0
77703494,1.0,25,,,,,0
77703494,1.0,26,,,,,0
77703494,1.0,27,,,,,0
77703494,1.0,28,,,,,0
77703494,1.0,29,,,,,0
77703494,1.0,30,,,,,0
77703494,1.0,31,,,,,0
77703494,1.0,32,,,,,0
77703494,1.0,33,,,,,0
77703494,1.0,34,,,,,0
77703494,1.0,35,,,,,0
77703494,1.0,36,,,,,0
77703494,1.0,37,,,,,0
77703494,1.0,38,,,,,0
77703494,1.0,39,,,,,0
77703494,1.0,40,,,,,0
77703494,1.0,41,,,,,0
77703494,1.0,42,,,,,0
77703494,1.0,43,,,,,0
77703494,1.0,44,,,,,0
77703494,1.0,45,,,,,0
77703494,1.0,46,,,,,0
77703494,1.0,47,,,,,0
77703494,1.0,48,,,,,0
77703494,1.0,49,,,,,0
77703494,1.0,50,,,,,0
77703494,1.0,51,,,,,0
77703494,1.0,52,,,,,0
77703494,1.0,53,,,,,0
77703494,1.0,54,,,,,0
77703494,1.0,55,,,,,0
77703494,1.0,56,,,,,0
77703494,1.0,57,,,,,0
77703494,1.0,58,,,,,0
77703494,1.0,59,,,,,0
77703494,1.0,60,,,,,0
15922412,1.0,1,,,,,0
15922412,1.0,2,,,,,0
15922412,1.0,3,64404919,onsite,0.125,0.0,1
15922412,1.0,4,64404919,onsite,0.125,0.0,1
15922412,1.0,5,,,,,0
15922412,1.0,6,,,,,0
15922412,1.0,7,,,,,0
15922412,1.0,8,64404919,onsite,0.125,0.0,1
15922412,1.0,9,64404919,onsite,0.125,0.0,1
15922412,1.0,10,64404919,onsite,0.125,0.0,1
15922412,1.0,11,,,,,0
15922412,1.0,12,,,,,0
15922412,1.0,13,64404919,onsite,0.125,0.0,1
15922412,1.0,14,,,,,0
15922412,1.0,15,,,,,0
15922412,1.0,16,64404919,onsite,0.125,0.0,1
15922412,1.0,17,64404919,onsite,0.125,0.0,1
15922412,1.0,18,,,,,0
15922412,1.0,19,49689566,onsite,0.3999999999999999,1.6,1
15922412,1.0,20,92065055,onsite,0.125,0.0,1
15922412,1.0,21,92065055,onsite,0.125,0.0,1
15922412,1.0,22,49689566,onsite,0.3999999999999999,1.6,1
15922412,1.0,23,26054055,online,2.0,0.0,1
15922412,1.0,24,49689566,onsite,0.3999999999999999,1.6,1
15922412,1.0,25,92065055,onsite,0.125,0.0,1
15922412,1.0,26,,,,,0
15922412,1.0,27,92065055,onsite,0.125,0.0,1
15922412,1.0,28,54515224,online,2.0,0.0,1
15922412,1.0,29,92065055,onsite,0.125,0.0,1
15922412,1.0,30,92065055,onsite,0.125,0.0,1
15922412,1.0,31,92065055,onsite,0.125,0.0,1
15922412,1.0,32,,,,,0
15922412,1.0,33,92065055,onsite,0.125,0.0,1
15922412,1.0,34,,,,,0
15922412,1.0,35,,,,,0
15922412,1.0,36,,,,,0
15922412,1.0,37,,,,,0
15922412,1.0,38,,,,,0
15922412,1.0,39,,,,,0
15922412,1.0,40,,,,,0
15922412,1.0,41,,,,,0
15922412,1.0,42,,,,,0
15922412,1.0,43,,,,,0
15922412,1.0,44,,,,,0
15922412,1.0,45,,,,,0
15922412,1.0,46,,,,,0
15922412,1.0,47,,,,,0
15922412,1.0,48,,,,,0
15922412,1.0,49,,,,,0
15922412,1.0,50,,,,,0
15922412,1.0,51,,,,,0
15922412,1.0,52,,,,,0
15922412,1.0,53,,,,,0
15922412,1.0,54,,,,,0
15922412,1.0,55,,,,,0
15922412,1.0,56,,,,,0
15922412,1.0,57,,,,,0
15922412,1.0,58,,,,,0
15922412,1.0,59,,,,,0
15922412,1.0,60,,,,,0
26125212,1.0,1,,,,,0
26125212,1.0,2,,,,,0
26125212,1.0,3,,,,,0
26125212,1.0,4,,,,,0
26125212,1.0,5,,,,,0
26125212,1.0,6,,,,,0
26125212,1.0,7,,,,,0
26125212,1.0,8,,,,,0
26125212,1.0,9,,,,,0
26125212,1.0,10,,,,,0
26125212,1.0,11,,,,,0
26125212,1.0,12,,,,,0
26125212,1.0,13,,,,,0
26125212,1.0,14,,,,,0
26125212,1.0,15,,,,,0
26125212,1.0,16,,,,,0
26125212,1.0,17,,,,,0
26125212,1.0,18,,,,,0
26125212,1.0,19,,,,,0
26125212,1.0,20,,,,,0
26125212,1.0,21,,,,,0
26125212,1.0,22,,,,,0
26125212,1.0,23,,,,,0
26125212,1.0,24,,,,,0
26125212,1.0,25,,,,,0
26125212,1.0,26,,,,,0
26125212,1.0,27,,,,,0
26125212,1.0,28,,,,,0
26125212,1.0,29,,,,,0
26125212,1.0,30,,,,,0
26125212,1.0,31,,,,,0
26125212,1.0,32,,,,,0
26125212,1.0,33,,,,,0
26125212,1.0,34,,,,,0
26125212,1.0,35,,,,,0
26125212,1.0,36,,,,,0
26125212,1.0,37,,,,,0
26125212,1.0,38,,,,,0
26125212,1.0,39,,,,,0
26125212,1.0,40,,,,,0
26125212,1.0,41,,,,,0
26125212,1.0,42,,,,,0
26125212,1.0,43,,,,,0
26125212,1.0,44,,,,,0
26125212,1.0,45,,,,,0
26125212,1.0,46,,,,,0
26125212,1.0,47,,,,,0
26125212,1.0,48,,,,,0
26125212,1.0,49,,,,,0
26125212,1.0,50,,,,,0
26125212,1.0,51,,,,,0
26125212,1.0,52,,,,,0
26125212,1.0,53,,,,,0
26125212,1.0,54,,,,,0
26125212,1.0,55,,,,,0
26125212,1.0,56,,,,,0
26125212,1.0,57,,,,,0
26125212,1.0,58,,,,,0
26125212,1.0,59,,,,,0
26125212,1.0,60,,,,,0
65278243,1.0,1,,,,,0
65278243,1.0,2,,,,,0
65278243,1.0,3,,,,,0
65278243,1.0,4,,,,,0
65278243,1.0,5,,,,,0
65278243,1.0,6,,,,,0
65278243,1.0,7,,,,,0
