claim_id,claim_type,severity,arrival_date,arrival_day,due_date,due_day,sla_days,onsite,online,lat,lon,cluster_id,completed,completion_day,days_to_complete,completed_on_time,total_workdays,n_adjusters_used,total_effective_progress
24965377,personal,4,2023-12-14,6,2023-12-28,20,14,True,False,36.3834,-86.4512,0,True,19.0,14.0,True,1.0,1.0,1.0
34532795,personal,3,2023-12-14,6,2024-01-04,27,21,True,False,36.2604,-86.7046,0,True,26.0,21.0,True,1.0,1.0,2.0
97932087,personal,5,2023-12-14,6,2023-12-21,13,7,True,False,36.5853,-87.4186,15,True,12.0,7.0,True,5.0,5.0,1.0
94040332,personal,3,2023-12-14,6,2024-01-04,27,21,False,True,36.3834,-86.4512,0,True,26.0,21.0,True,1.0,1.0,2.0
89453595,personal,3,2023-12-14,6,2024-01-04,27,21,True,False,36.3834,-86.4512,0,True,26.0,21.0,True,1.0,1.0,2.0
98338244,personal,3,2023-12-14,6,2024-01-04,27,21,False,True,36.2604,-86.7046,0,True,26.0,21.0,True,1.0,1.0,2.0
28941777,personal,2,2023-12-14,6,2024-01-11,34,28,True,False,36.3834,-86.4512,0,True,34.0,29.0,True,1.0,1.0,2.5
51008414,personal,3,2023-12-15,7,2024-01-05,28,21,True,False,36.2195,-86.774,0,True,28.0,22.0,True,1.0,1.0,2.0
31727016,personal,3,2023-12-18,10,2024-01-08,31,21,False,True,36.3054,-86.6072,0,True,24.0,15.0,True,1.0,1.0,2.0
42074158,personal,1,2023-12-18,10,2024-01-15,38,28,False,True,36.5853,-87.4186,15,True,37.0,28.0,True,1.0,1.0,3.003003003003003
55633404,personal,3,2023-12-18,10,2024-01-08,31,21,False,True,36.2098,-86.3024,0,True,28.0,19.0,True,1.0,1.0,2.0
32211722,personal,3,2023-12-18,10,2024-01-08,31,21,True,False,36.3054,-86.6072,0,True,31.0,22.0,True,1.0,1.0,2.0
11098869,personal,1,2023-12-18,10,2024-01-15,38,28,False,True,36.2604,-86.7046,0,True,37.0,28.0,True,1.0,1.0,3.003003003003003
27739886,personal,5,2023-12-18,10,2023-12-25,17,7,True,False,36.1798,-86.7411,0,True,17.0,8.0,True,6.0,4.0,1.0
14421545,personal,3,2023-12-19,11,2024-01-09,32,21,False,True,36.3834,-86.4512,0,True,27.0,17.0,True,1.0,1.0,2.0
35859743,personal,3,2023-12-19,11,2024-01-09,32,21,True,False,36.0556,-88.1119,15,True,29.0,19.0,True,1.0,1.0,1.6
61544233,personal,3,2023-12-19,11,2024-01-09,32,21,True,False,36.3054,-86.6072,0,True,28.0,18.0,True,1.0,1.0,2.0
37788556,personal,4,2023-12-19,11,2024-01-02,25,14,True,False,36.5853,-87.4186,15,True,13.0,3.0,True,2.0,2.0,1.5003750937734435
33988441,personal,3,2023-12-21,13,2024-01-11,34,21,True,False,35.1864,-86.113,20,True,21.0,9.0,True,1.0,1.0,2.0
21990170,personal,4,2023-12-22,14,2024-01-05,28,14,True,False,36.5853,-87.4186,15,True,28.0,15.0,True,2.0,2.0,1.5003750937734435
78176410,personal,3,2023-12-22,14,2024-01-12,35,21,True,False,36.5107,-87.2757,15,True,28.0,15.0,True,1.0,1.0,2.0
38868304,personal,3,2023-12-23,15,2024-01-13,36,21,True,False,36.3054,-86.6072,0,True,30.0,16.0,True,1.0,1.0,2.0
69621229,personal,3,2023-12-23,15,2024-01-13,36,21,True,False,36.3054,-86.6072,0,True,31.0,17.0,True,1.0,1.0,2.0
92812584,personal,2,2023-12-26,18,2024-01-23,46,28,True,False,36.5853,-87.4186,15,True,46.0,29.0,True,1.0,1.0,2.5
67219441,personal,3,2023-12-26,18,2024-01-16,39,21,True,False,36.3054,-86.6072,0,True,38.0,21.0,True,1.0,1.0,2.0
55953788,personal,3,2023-12-27,19,2024-01-17,40,21,True,False,36.5853,-87.4186,15,True,34.0,16.0,True,1.0,1.0,2.0
65282607,personal,4,2023-12-27,19,2024-01-10,33,14,True,False,36.2604,-86.7046,0,True,32.0,14.0,True,1.0,1.0,1.0
77585273,personal,5,2023-12-27,19,2024-01-03,26,7,True,False,36.522,-87.349,15,True,26.0,8.0,True,5.0,5.0,1.0
50403060,personal,3,2023-12-27,19,2024-01-17,40,21,True,False,36.2604,-86.7046,0,True,40.0,22.0,True,1.0,1.0,2.0
66233106,personal,3,2023-12-28,20,2024-01-18,41,21,True,False,36.1546,-86.8602,0,True,37.0,18.0,True,1.0,1.0,2.0
40232358,personal,4,2023-12-28,20,2024-01-11,34,14,True,False,36.522,-87.349,15,True,24.0,5.0,True,2.0,2.0,1.5003750937734435
18870797,personal,2,2023-12-28,20,2024-01-25,48,28,False,True,36.3834,-86.4512,0,True,34.0,15.0,True,1.0,1.0,2.5
51962308,personal,3,2023-12-28,20,2024-01-18,41,21,True,False,36.5853,-87.4186,15,True,27.0,8.0,True,1.0,1.0,2.0
99544326,personal,2,2023-12-28,20,2024-01-25,48,28,True,False,36.5147,-87.5393,15,True,37.0,18.0,True,1.0,1.0,2.5
78685358,personal,2,2023-12-28,20,2024-01-25,48,28,True,False,36.5853,-87.4186,15,True,23.0,4.0,True,1.0,1.0,2.5
93756859,personal,5,2023-12-29,21,2024-01-05,28,7,True,False,36.5853,-87.4186,15,True,25.0,5.0,True,5.0,5.0,1.0
75203309,personal,3,2023-12-29,21,2024-01-19,42,21,False,True,36.2604,-86.7046,0,True,38.0,18.0,True,1.0,1.0,2.0
46099406,personal,4,2023-12-15,7,2023-12-29,21,14,True,False,36.0662,-86.9639,0,True,20.0,14.0,True,1.0,1.0,1.0
15822139,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.3834,-86.4512,0,True,18.0,17.0,True,1.0,1.0,2.0
97803185,personal,2,2023-12-11,3,2024-01-08,31,28,False,True,36.2125,-86.7257,0,True,26.0,24.0,True,1.0,1.0,2.5
72237706,personal,2,2023-12-09,1,2024-01-06,29,28,True,False,36.3834,-86.4512,0,True,27.0,27.0,True,1.0,1.0,2.5
76845443,personal,1,2023-12-10,2,2024-01-07,30,28,False,True,36.2604,-86.7046,0,True,29.0,28.0,True,1.0,1.0,3.003003003003003
54922553,business,3,2023-12-11,3,2024-01-01,24,21,False,True,36.3054,-86.6072,0,True,22.0,20.0,True,1.0,1.0,2.0
24073253,business,4,2023-12-12,4,2023-12-26,18,14,True,False,41.7472,-72.6103,6,True,18.0,15.0,True,3.0,3.0,1.0001875468867216
62687338,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,42.7198,-73.8207,18,True,13.0,11.0,True,2.0,2.0,1.5003750937734435
27243643,personal,5,2023-12-12,4,2023-12-19,11,7,True,False,42.6365,-73.5504,18,True,11.0,8.0,True,8.0,2.0,1.0
63385788,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,42.6683,-73.7744,18,True,18.0,15.0,True,2.0,1.0,1.5003750937734435
82528579,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,43.0708,-73.7408,18,True,16.0,13.0,True,2.0,1.0,1.5003750937734435
96326859,personal,4,2023-12-13,5,2023-12-27,19,14,True,False,42.9255,-78.7481,16,True,19.0,15.0,True,8.0,1.0,1.0
19727765,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,42.0738,-73.9797,18,True,10.0,8.0,True,10.0,2.0,1.0
86576632,personal,2,2023-12-12,4,2024-01-09,32,28,True,False,41.1472,-73.9962,10,True,32.0,29.0,True,1.0,1.0,2.5
29582688,personal,4,2023-12-13,5,2023-12-27,19,14,True,False,41.0914,-73.9252,10,True,19.0,15.0,True,2.0,2.0,1.5003750937734435
62840533,personal,3,2023-12-13,5,2024-01-03,26,21,False,True,41.0629,-74.0159,10,True,24.0,20.0,True,1.0,1.0,2.0
39314202,personal,4,2023-12-26,18,2024-01-09,32,14,True,False,41.3717,-73.7508,10,True,28.0,11.0,True,2.0,2.0,1.5003750937734435
82908253,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,43.2196,-77.4616,16,True,13.0,10.0,True,8.0,1.0,1.0
13124031,personal,5,2023-12-15,7,2023-12-22,14,7,True,False,42.0811,-75.8977,19,True,11.0,5.0,True,8.0,2.0,1.0
94141142,personal,5,2023-12-28,20,2024-01-04,27,7,True,False,43.1158,-75.3095,18,True,27.0,8.0,True,10.0,2.0,1.0
34907160,business,3,2023-12-13,5,2024-01-03,26,21,True,False,31.5858,-90.452,14,,,,,,,
51730988,personal,1,2023-12-12,4,2024-01-09,32,28,False,True,35.1602,-89.7816,4,True,32.0,29.0,True,1.0,1.0,3.003003003003003
13637202,business,5,2023-12-09,1,2023-12-16,8,7,True,False,36.5853,-87.4186,15,True,5.0,5.0,True,6.0,6.0,1.0
43809509,business,2,2023-12-10,2,2024-01-07,30,28,True,False,36.5107,-87.2757,15,True,30.0,29.0,True,1.0,1.0,2.5
94084217,business,2,2023-12-10,2,2024-01-07,30,28,False,True,36.3054,-86.6072,0,True,20.0,19.0,True,1.0,1.0,2.0
85158978,business,2,2023-12-10,2,2024-01-07,30,28,True,False,36.3054,-86.6072,0,True,29.0,28.0,True,1.0,1.0,2.5
74978693,personal,1,2023-12-09,1,2024-01-06,29,28,False,True,36.5853,-87.4186,15,True,1.0,1.0,True,1.0,1.0,3.003003003003003
31477599,personal,2,2023-12-11,3,2024-01-08,31,28,False,True,36.5853,-87.4186,15,True,29.0,27.0,True,1.0,1.0,2.5
42093983,personal,1,2023-12-11,3,2024-01-08,31,28,False,True,36.522,-87.349,15,True,28.0,26.0,True,1.0,1.0,3.003003003003003
36865649,personal,1,2023-12-11,3,2024-01-08,31,28,False,True,36.5853,-87.4186,15,True,18.0,16.0,True,1.0,1.0,3.003003003003003
52797566,personal,1,2023-12-11,3,2024-01-08,31,28,False,True,36.5853,-87.4186,15,True,25.0,23.0,True,1.0,1.0,3.003003003003003
38545745,personal,1,2023-12-11,3,2024-01-08,31,28,False,True,36.3054,-86.6072,0,True,18.0,16.0,True,1.0,1.0,3.003003003003003
15620237,personal,1,2023-12-11,3,2024-01-08,31,28,False,True,36.5853,-87.4186,15,True,25.0,23.0,True,1.0,1.0,3.003003003003003
80640362,personal,2,2023-12-11,3,2024-01-08,31,28,True,False,36.3054,-86.6072,0,True,28.0,26.0,True,1.0,1.0,2.5
10341659,personal,1,2023-12-11,3,2024-01-08,31,28,False,True,36.5853,-87.4186,15,True,31.0,29.0,True,1.0,1.0,3.003003003003003
73035281,personal,1,2023-12-11,3,2024-01-08,31,28,False,True,36.5853,-87.4186,15,True,29.0,27.0,True,1.0,1.0,3.003003003003003
94816267,personal,1,2023-12-11,3,2024-01-08,31,28,False,True,36.5853,-87.4186,15,True,28.0,26.0,True,1.0,1.0,3.003003003003003
34379279,personal,1,2023-12-12,4,2024-01-09,32,28,False,True,36.5853,-87.4186,15,True,30.0,27.0,True,1.0,1.0,3.003003003003003
45882137,personal,1,2023-12-12,4,2024-01-09,32,28,False,True,36.3054,-86.6072,0,True,32.0,29.0,True,1.0,1.0,3.003003003003003
58949952,personal,1,2023-12-12,4,2024-01-09,32,28,False,True,36.5853,-87.4186,15,True,32.0,29.0,True,1.0,1.0,3.003003003003003
71499375,personal,1,2023-12-12,4,2024-01-09,32,28,False,True,36.5853,-87.4186,15,True,32.0,29.0,True,1.0,1.0,3.003003003003003
83921644,personal,1,2023-12-12,4,2024-01-09,32,28,False,True,36.5853,-87.4186,15,True,32.0,29.0,True,1.0,1.0,3.003003003003003
85713053,personal,1,2023-12-12,4,2024-01-09,32,28,False,True,36.5853,-87.4186,15,True,32.0,29.0,True,1.0,1.0,3.003003003003003
88384460,personal,1,2023-12-13,5,2024-01-10,33,28,False,True,36.5853,-87.4186,15,True,33.0,29.0,True,1.0,1.0,3.003003003003003
79028590,personal,1,2023-12-13,5,2024-01-10,33,28,False,True,36.3054,-86.6072,0,True,33.0,29.0,True,1.0,1.0,3.003003003003003
75219971,personal,1,2023-12-13,5,2024-01-10,33,28,False,True,36.3054,-86.6072,0,True,33.0,29.0,True,1.0,1.0,3.003003003003003
23641394,personal,1,2023-12-13,5,2024-01-10,33,28,False,True,36.5853,-87.4186,15,True,33.0,29.0,True,1.0,1.0,3.003003003003003
50173728,personal,1,2023-12-14,6,2024-01-11,34,28,False,True,36.522,-87.349,15,True,32.0,27.0,True,1.0,1.0,3.003003003003003
11928202,personal,1,2023-12-14,6,2024-01-11,34,28,False,True,36.5853,-87.4186,15,True,32.0,27.0,True,1.0,1.0,3.003003003003003
25193138,personal,1,2023-12-14,6,2024-01-11,34,28,False,True,36.5853,-87.4186,15,True,32.0,27.0,True,1.0,1.0,3.003003003003003
50634251,personal,1,2023-12-15,7,2024-01-12,35,28,False,True,36.3054,-86.6072,0,True,35.0,29.0,True,1.0,1.0,3.003003003003003
13851832,personal,4,2023-12-09,1,2023-12-23,15,14,True,False,36.5853,-87.4186,15,True,15.0,15.0,True,1.0,1.0,1.0
49092192,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,36.5853,-87.4186,15,True,9.0,8.0,True,5.0,5.0,1.0
62669017,personal,5,2023-12-10,2,2023-12-17,9,7,True,False,36.5853,-87.4186,15,True,9.0,8.0,True,6.0,5.0,1.0
41585723,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.5853,-87.4186,15,True,19.0,18.0,True,1.0,1.0,2.0
88835179,personal,1,2023-12-10,2,2024-01-07,30,28,False,True,36.3834,-86.4512,0,True,29.0,28.0,True,1.0,1.0,3.003003003003003
92764143,personal,4,2023-12-10,2,2023-12-24,16,14,True,False,36.5853,-87.4186,15,True,13.0,12.0,True,2.0,2.0,1.5003750937734435
12656013,personal,3,2023-12-10,2,2023-12-31,23,21,True,False,36.522,-87.349,15,True,19.0,18.0,True,1.0,1.0,2.0
82368108,personal,1,2023-12-10,2,2024-01-07,30,28,False,True,36.3834,-86.4512,0,True,28.0,27.0,True,1.0,1.0,3.003003003003003
36849606,personal,1,2023-12-10,2,2024-01-07,30,28,False,True,36.5853,-87.4186,15,True,30.0,29.0,True,1.0,1.0,3.003003003003003
69038390,personal,1,2023-12-11,3,2024-01-08,31,28,False,True,36.522,-87.349,15,True,28.0,26.0,True,1.0,1.0,3.003003003003003
99062635,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,36.5853,-87.4186,15,True,15.0,13.0,True,1.0,1.0,1.0
42054372,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,36.5853,-87.4186,15,True,17.0,15.0,True,1.0,1.0,1.0
33007303,personal,1,2023-12-12,4,2024-01-09,32,28,False,True,36.2604,-86.7046,0,True,32.0,29.0,True,1.0,1.0,3.003003003003003
77583238,personal,1,2023-12-12,4,2024-01-09,32,28,False,True,36.5853,-87.4186,15,True,32.0,29.0,True,1.0,1.0,3.003003003003003
26258354,personal,1,2023-12-12,4,2024-01-09,32,28,False,True,36.5853,-87.4186,15,True,30.0,27.0,True,1.0,1.0,3.003003003003003
98475746,personal,1,2023-12-12,4,2024-01-09,32,28,False,True,36.5853,-87.4186,15,True,32.0,29.0,True,1.0,1.0,3.003003003003003
41830248,personal,5,2023-12-12,4,2023-12-19,11,7,True,False,36.3054,-86.6072,0,True,8.0,5.0,True,5.0,5.0,1.0
66351845,personal,5,2023-12-15,7,2023-12-22,14,7,True,False,36.5853,-87.4186,15,True,14.0,8.0,True,5.0,5.0,1.0
27266096,personal,1,2023-12-16,8,2024-01-13,36,28,False,True,36.3054,-86.6072,0,True,36.0,29.0,True,1.0,1.0,3.003003003003003
49316395,personal,2,2023-12-16,8,2024-01-13,36,28,False,True,36.5853,-87.4186,15,True,33.0,26.0,True,1.0,1.0,2.5
46779660,personal,1,2023-12-18,10,2024-01-15,38,28,False,True,36.2195,-86.774,0,True,37.0,28.0,True,1.0,1.0,3.003003003003003
39487175,personal,1,2023-12-10,2,2024-01-07,30,28,False,True,36.522,-87.349,15,True,24.0,23.0,True,1.0,1.0,3.003003003003003
88891728,personal,3,2023-12-12,4,2024-01-02,25,21,True,False,41.3312,-73.2243,6,True,22.0,19.0,True,1.0,1.0,2.0
89700308,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,41.424,-73.4716,6,True,21.0,19.0,True,1.0,1.0,2.0
87305335,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.5022,-72.9788,6,True,17.0,15.0,True,3.0,2.0,1.0001875468867216
78405399,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.3082,-72.9282,6,True,14.0,12.0,True,3.0,2.0,1.0001875468867216
58916221,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,41.5371,-72.0849,6,True,18.0,15.0,True,3.0,3.0,1.0001875468867216
54794966,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,41.5662,-72.3441,6,True,10.0,8.0,True,8.0,5.0,1.0
51989309,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.2701,-72.9638,6,True,17.0,15.0,True,3.0,3.0,1.0001875468867216
10892619,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.3229,-73.08,6,True,17.0,15.0,True,3.0,3.0,1.0001875468867216
85876972,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,41.28,-72.8106,6,True,9.0,7.0,True,8.0,5.0,1.0
94178133,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.5569,-72.6652,6,True,16.0,14.0,True,3.0,3.0,1.0001875468867216
14117027,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.5055,-72.9081,6,True,16.0,14.0,True,3.0,2.0,1.0001875468867216
75931096,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,41.7997,-72.2478,6,True,18.0,15.0,True,3.0,3.0,1.0001875468867216
47555912,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,41.4097,-72.911,6,True,18.0,15.0,True,3.0,3.0,1.0001875468867216
44564234,personal,5,2023-12-12,4,2023-12-19,11,7,True,False,41.2091,-73.2086,6,True,11.0,8.0,True,8.0,6.0,1.0
60167696,personal,5,2023-12-12,4,2023-12-19,11,7,True,False,41.7822,-72.3332,6,True,11.0,8.0,True,8.0,5.0,1.0
54070382,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,41.3047,-73.1294,6,True,18.0,15.0,True,3.0,3.0,1.0001875468867216
82661340,personal,3,2023-12-13,5,2024-01-03,26,21,True,False,41.3862,-73.0817,6,True,24.0,20.0,True,1.0,1.0,2.0
92471125,personal,5,2023-12-13,5,2023-12-20,12,7,True,False,41.6105,-72.6663,6,True,12.0,8.0,True,8.0,7.0,1.0
92883991,personal,4,2023-12-13,5,2023-12-27,19,14,True,False,41.465,-72.6875,6,True,19.0,15.0,True,2.0,2.0,1.5003750937734435
82473832,personal,5,2023-12-13,5,2023-12-20,12,7,True,False,41.46,-72.8222,6,True,12.0,8.0,True,8.0,7.0,1.0
16728333,personal,4,2023-12-13,5,2023-12-27,19,14,True,False,41.3862,-73.0817,6,True,19.0,15.0,True,2.0,2.0,1.5003750937734435
41740920,personal,3,2023-12-14,6,2024-01-04,27,21,True,False,41.5371,-72.0849,6,True,19.0,14.0,True,1.0,1.0,2.0
78257789,personal,5,2023-12-14,6,2023-12-21,13,7,True,False,41.5761,-72.5093,6,True,13.0,8.0,True,8.0,6.0,1.0
68161694,personal,3,2023-12-15,7,2024-01-05,28,21,True,False,41.362,-72.9361,6,True,26.0,20.0,True,1.0,1.0,2.0
88730886,personal,4,2023-12-16,8,2023-12-30,22,14,True,False,41.7472,-72.6103,6,True,21.0,14.0,True,2.0,2.0,1.5003750937734435
84177662,personal,5,2023-12-17,9,2023-12-24,16,7,True,False,41.2175,-73.0549,6,True,16.0,8.0,True,8.0,5.0,1.0
34312761,personal,4,2023-12-18,10,2024-01-01,24,14,True,False,41.4262,-73.0007,6,True,21.0,12.0,True,2.0,2.0,1.5003750937734435
90137660,personal,5,2023-12-18,10,2023-12-25,17,7,True,False,41.4087,-73.2485,6,True,17.0,8.0,True,8.0,5.0,1.0
84730110,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,41.7556,-72.7532,6,True,10.0,8.0,True,8.0,7.0,1.0
60462289,personal,2,2023-12-11,3,2024-01-08,31,28,False,True,39.9441,-75.5882,1,True,31.0,29.0,True,1.0,1.0,2.5
75944436,personal,1,2023-12-14,6,2024-01-11,34,28,False,True,36.6543,-87.4606,15,True,33.0,28.0,True,1.0,1.0,3.003003003003003
45251105,business,4,2023-12-13,5,2023-12-27,19,14,True,False,33.4816,-86.859,8,True,19.0,15.0,True,1.0,1.0,1.0
36436985,business,2,2023-12-21,13,2024-01-18,41,28,True,False,34.1761,-86.8298,8,True,25.0,13.0,True,1.0,1.0,2.5
19453686,personal,1,2023-12-10,2,2024-01-07,30,28,False,True,33.4459,-86.7502,8,True,29.0,28.0,True,1.0,1.0,3.003003003003003
43013345,personal,2,2023-12-11,3,2024-01-08,31,28,True,False,33.4653,-86.8082,8,True,29.0,27.0,True,1.0,1.0,2.5
12044608,personal,3,2023-12-19,11,2024-01-09,32,21,True,False,33.3967,-86.8346,8,True,25.0,15.0,True,1.0,1.0,2.0
63650990,personal,1,2023-12-11,3,2024-01-08,31,28,False,True,33.5066,-86.7428,8,True,31.0,29.0,True,1.0,1.0,3.003003003003003
14829022,personal,2,2023-12-10,2,2024-01-07,30,28,True,False,33.3813,-86.7046,8,True,21.0,20.0,True,1.0,1.0,2.5
16864876,personal,2,2023-12-14,6,2024-01-11,34,28,False,True,34.9341,-84.2541,12,True,26.0,21.0,True,1.0,1.0,2.5
75276484,personal,1,2023-12-11,3,2024-01-08,31,28,False,True,30.7977,-81.7075,11,True,29.0,27.0,True,1.0,1.0,3.003003003003003
92521157,personal,2,2023-12-15,7,2024-01-12,35,28,False,True,30.8385,-83.9696,11,True,33.0,27.0,True,1.0,1.0,2.5
60177649,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,32.8595,-83.802,5,True,15.0,13.0,True,2.0,2.0,1.6
33047846,personal,2,2023-12-10,2,2024-01-07,30,28,True,False,30.9742,-84.055,28,True,9.0,8.0,True,1.0,1.0,2.0
21167710,personal,2,2023-12-11,3,2024-01-08,31,28,False,True,30.9742,-84.055,11,True,31.0,29.0,True,1.0,1.0,2.5
68076342,personal,2,2023-12-15,7,2024-01-12,35,28,True,False,33.9382,-84.5403,5,True,34.0,28.0,True,1.0,1.0,2.5
69417955,personal,3,2023-12-13,5,2024-01-03,26,21,True,False,39.1125,-77.2515,7,True,15.0,11.0,True,1.0,1.0,2.0
56991996,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,34.9847,-80.4476,3,True,17.0,15.0,True,1.0,1.0,1.0
63577916,personal,3,2023-12-14,6,2024-01-04,27,21,True,False,35.3716,-80.53,3,True,14.0,9.0,True,1.0,1.0,2.0
40123897,personal,1,2023-12-11,3,2024-01-08,31,28,False,True,35.1697,-79.3957,9,True,31.0,29.0,True,1.0,1.0,3.003003003003003
22265186,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.0318,-79.4889,9,True,22.0,20.0,True,1.0,1.0,2.0
84607862,personal,2,2023-12-12,4,2024-01-09,32,28,True,False,36.1024,-80.2228,3,True,32.0,29.0,True,1.0,1.0,2.5
34052085,personal,3,2023-12-15,7,2024-01-05,28,21,True,False,38.6955,-76.6061,7,True,28.0,22.0,True,1.0,1.0,2.0
16376540,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,38.5257,-76.9865,7,True,14.0,12.0,True,1.0,1.0,2.0
77004428,business,5,2023-12-12,4,2023-12-19,11,7,True,False,37.7284,-77.5544,2,True,11.0,8.0,True,8.0,3.0,1.0
68550850,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,37.4638,-77.398,2,True,20.0,18.0,True,1.0,1.0,2.0
38345481,personal,3,2023-12-14,6,2024-01-04,27,21,True,False,37.27,-77.4038,2,True,22.0,17.0,True,1.0,1.0,2.0
47872044,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,37.2876,-77.295,2,True,17.0,14.0,True,2.0,2.0,1.5003750937734435
93076070,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,38.9033,-77.1263,7,True,24.0,22.0,True,1.0,1.0,2.0
49689566,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,36.8581,-82.7627,23,True,24.0,22.0,True,3.0,1.0,1.1999999999999997
84080874,personal,2,2023-12-11,3,2024-01-08,31,28,True,False,37.4376,-79.205,24,True,31.0,29.0,True,1.0,1.0,2.0
33943820,personal,1,2023-12-10,2,2024-01-07,30,28,False,True,37.2206,-82.2853,12,True,28.0,27.0,True,1.0,1.0,3.003003003003003
33870428,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.3087,-72.9271,6,True,15.0,13.0,True,3.0,3.0,1.0001875468867216
33540615,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,40.7051,-73.243,10,True,18.0,15.0,True,3.0,3.0,1.0001875468867216
36095364,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,36.3054,-86.6072,0,True,15.0,13.0,True,2.0,2.0,1.5003750937734435
69194463,personal,4,2023-12-10,2,2023-12-24,16,14,True,False,36.3834,-86.4512,0,True,13.0,12.0,True,2.0,2.0,1.5003750937734435
51033345,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,36.3834,-86.4512,0,True,14.0,12.0,True,2.0,2.0,1.5003750937734435
18516429,business,3,2023-12-11,3,2024-01-01,24,21,True,False,32.5286,-92.1061,14,,,,,,,
88123043,business,3,2023-12-11,3,2024-01-01,24,21,True,False,32.5286,-92.1061,14,,,,,,,
24180856,business,3,2023-12-11,3,2024-01-01,24,21,True,False,32.553,-92.0422,14,,,,,,,
77132975,business,3,2023-12-18,10,2024-01-08,31,21,True,False,32.6971,-91.8634,14,,,,,,,
99123981,business,3,2023-12-11,3,2024-01-01,24,21,True,False,32.553,-92.0422,14,,,,,,,
51440708,personal,3,2023-12-12,4,2024-01-02,25,21,False,True,39.3914,-76.4871,13,True,23.0,20.0,True,1.0,1.0,2.0
92065055,personal,4,2023-12-28,20,2024-01-11,34,14,True,False,35.5393,-82.518,23,True,33.0,14.0,True,8.0,1.0,1.0
25952259,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,38.8377,-76.798,7,True,18.0,15.0,True,1.0,1.0,1.0
75719762,personal,2,2023-12-12,4,2024-01-09,32,28,True,False,42.9192,-73.8552,18,True,32.0,29.0,True,1.0,1.0,2.5
40115937,personal,5,2023-12-11,3,2023-12-18,10,7,True,False,39.1551,-76.7215,13,True,7.0,5.0,True,4.0,2.0,1.0
63105228,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.216,-73.1304,6,True,15.0,13.0,True,3.0,3.0,1.0001875468867216
86517267,personal,4,2023-12-11,3,2023-12-25,17,14,True,False,41.9185,-71.8968,17,True,12.0,10.0,True,2.0,1.0,1.5003750937734435
61866275,personal,2,2023-12-12,4,2024-01-09,32,28,False,True,41.7905,-72.8653,6,True,25.0,22.0,True,1.0,1.0,2.5
33010398,personal,3,2023-12-12,4,2024-01-02,25,21,True,False,41.2701,-72.9638,6,True,24.0,21.0,True,1.0,1.0,2.0
54359883,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,41.2701,-72.9638,6,True,18.0,15.0,True,3.0,3.0,1.0001875468867216
29524718,personal,4,2023-12-14,6,2023-12-28,20,14,True,False,41.3072,-72.8654,6,True,20.0,15.0,True,2.0,2.0,1.5003750937734435
74419280,personal,4,2023-12-12,4,2023-12-26,18,14,True,False,36.0595,-86.6592,0,True,18.0,15.0,True,1.0,1.0,1.0
54515224,personal,3,2023-12-15,7,2024-01-05,28,21,False,True,36.5853,-87.4186,15,True,28.0,22.0,True,1.0,1.0,2.0
47158309,personal,3,2023-12-11,3,2024-01-01,24,21,True,False,35.4837,-80.9898,3,True,18.0,16.0,True,1.0,1.0,2.0
